id,text,retweet_count,favorite_count,lang,username,location,description,followers_count,friends_count,label
1238997340985257984,What is a novel coronavirus What is COVID19 How can I prevent COVID19 What treatments are available f,35,49,en,US_FDA,"Silver Spring, MD",Our tweets are FDA Approved! Privacy Policy - https://t.co/LbTJXYRXVP,531977,161,0
1239927400949075970,I Are antibiotics effective in preventing and treating the new coronavirus Antibiotics do not work against viru,0,0,en,CNwadinigwe,Abuja,Writer| Researcher| Facilitator| Entrepreneur,196,373,0
1271357434502799360,econhedge Is this evidence that herd immunity is ultimately needed If you have a series of lockdowns followed by,0,1,en,AHart1974,London,"#NoVaccinePassports Just be nice, that’s all 🙂 More thoughts on my blog: https://t.co/7NrVzCy3ZI     GETTR @Ahart1974",3352,1470,0
1252982278743089152,Can eating garlic help prevent the virus Garlic does have antimicrobial properties However there is no evidence,0,0,en,glowyrosecare,"England, United Kingdom",,7,1,0
407213757048160256,RIP Paul walker He died doing what he loved And thats going fast,160,65,en,MarZ_4_Lyfe,Durka Durkastan,Yes this is my bio.This is Not for the weak at heart.If you bad enuff? Hit that follow button. #MarZ #ShoMoRadio#E.O.N #TeamGemini,728,1625,0
1234884623026413568,What can I do to protect myself and prevent the spread of disease,4,4,en,teawithdev,🧠 ❤️ 🫁,| Hanuman Bhakt | Rajput 🦁 | MBA / ND/NMD | Businessman | To Be Blogger | Techie | Bathroom Singer | Honored 2b followed by some Ministers | Animal Lover,8382,401,0
1276515559362965507,DemFromCT ReubenR80027912 But what is herd immunity is much easier to attain than expected This virus doesn t grow exponentially,0,0,en,gummibear737,2nd Account @gummibear747,"Open-minded conservative. I value intellectual honesty. Science, History, Politics, C-19. Always honest. Proud Immigrant to the USA.",61077,1066,0
407192370040803329,Remembering Paul Walker,281,270,en,ELLEmagazine,,"Fashion. Beauty. Celebrity. Culture. 
Follow ELLE on Instagram and YouTube: https://t.co/vwBUoBZgGg https://t.co/M57oKro7cS",6896745,1169,0
1248199709434445826,According to the WHO website being able to hold your breath for 10 seconds or more without coughing or feeling di,0,3,en,kiuvarsity,Uganda,The Leading Private University in Uganda.,9713,28,0
1250159859271598081,What are the symptoms of COVID19 Is COVID19 airborne Here are the answers to your biggest questions about the c,133,190,en,TIME,,News and current events from around the globe. Subscribe: https://t.co/yT0dueLEm0,18970260,519,0
536826622725218304,That powerful Lego letter to parents from the 1970s Its real,199,148,en,indy100,London,Seriously addictive news. From the @independent.,108793,442,0
1238982625064374272,wow covid 19 is just like the flu huh can we have an ORIGINAL virus for once something that makes your lungs expl,0,7,en,aliciapitman_,co! she/her! ,in my phoebe bridgers era,46,99,1
1249260982460973057,Are hand dryers effective in killing the new coronavirus No Hand dryers are not effective in killing the 2019nC,1,1,en,FS_Luton,"Luton, England","Flying Start wants to make sure parents find it easy to access the services and support they need, when they need it and where they need it.",769,217,0
612741808125120513,This Dad Loved His Family So Much He Got Eye Enlargement Surgery So He Could Look At Them More,1019,1749,en,ClickHole,,Rock 'n' roll.,484485,2,1
489854703321509888,Nine Britons 23 US citizens and 80 children feared dead after MH17 jet shot down,194,24,en,Independent,"London, England","News, comment and features from The Independent. Get the app: https://t.co/3cP3AmmEDy  Telegram: https://t.co/WPhZllw7gj",3694641,404,1
673696115305406466,72 DHS Employees on Terrorist Watch List,336,43,en,younusalgohar,"England, United Kingdom","Host @ALRA_TV, Rep. of HDE Gohar Shahi, Ambassador of Peace, Man of Valour & Advocate of interfaith harmony & global peace. RT≠ endorsement.",74198,101,1
1248490867741978626,Is COVID19 the same as SARS No The virus that causes COVID19 and the one that caused the outbreak of Severe Acu,0,0,en,BamboVaneHope,"ɴyυɴɢwe, ĸαroɴɢα. мαlαwι","ғaтнer, нυѕвand, proprιeтor @ lυѕayo pvт clιnιcѕ. 

тнυѕ ғar, тнe lord нaѕ нelped υѕ-eвenezer (1 ѕaмυel 7-12)",111,866,0
1244345467783335937,Iamniyi iefamharris Lmfaowhy do we need it more Lockdown,0,0,en,Adeoluwa_noble,"Stamford Bridge, England",Always on cruise!!! Microbiologist || Chelsea FC || Brazilian || Forex Trader ||crypto || Capricorn ♑️,1303,1104,0
1270991786677202944,hitRECordJoe I hate to ask questions Im sure I can search the info for someplace but asking here and getting a,0,0,en,semperrasa,Los Angeles,Pulling at loose threads to make something interesting happen. Ontological Troubleshooter. Toxically hesitant. https://t.co/JhOUfXdqC3,220,600,0
1241155150137274369,WHO COVID19 virus can be transmitted in areas with hot and humid climates,0,8,en,bumaBAgyo,🇵🇭 🇬🇧,PhD candidate of @UniofReading and @Official_UPD. Let's talk about the weather! I like clouds. Tweets and opinions are my own. He/him/siya. #PinoyScientists,5225,1897,0
1240044040462065664,NewCrownVirus 5 UN What is a coronavirus which resembles a crown or in Latin corona,1,1,en,jj_talking,PNW,#KAG #MAGA FOREVER #SAVEAMERICA,4430,3038,0
514100169307348992,Reports Missing Afghan soldiers found trying to cross into Canada source says WCVB 7News NBCNews fixes typo,132,41,en,BreakingNews,"NYC, LA, London",,9673111,542,0
436157398269849602,Hot Pockets recall involves meat from place FDA says processed diseased and unsound animals,546,47,en,wsfa12news,Central and South Alabama,"The official Twitter account for WSFA 12 News in Montgomery, Alabama. Note: Content shared via tweets to @wsfa12news may be republished on air or online.",117236,523,0
1221800661039419398,Q Are antibiotics effective in preventing and treating the new coronavirus 2019nCoV A No antibiotics do not,4474,4737,en,WHO,"Geneva, Switzerland","We are the #UnitedNations’ health agency - #HealthForAll.
▶️ Always check our latest tweets on #COVID19 for updated advice/information.",11131404,1752,0
1246158636335927303,SydQuam icantnottweet Why do we need it Willing to finance it We have better opportunties because we embrace up,0,0,en,theuncommonone1,,Happy husband. Father of 3. Writer. Blogger.,85,235,0
524925033626738688,Scene at Ottawa war memorial Soldier on duty shot,103,5,en,CBCKatie,"Washington, DC","Canadian Broadcasting Corporation (CBC News) senior correspondent based in Washington. Politics, Canada-US relations, and whatever else makes news.",87763,1027,0
552811386259386370,At least 12 dead in the Paris shooting Updated story and background info CharlieHebdo,261,44,en,WSJ,"New York, NY","Sign up for our newsletters and email alerts: https://t.co/QevH0DLisA    

For WSJ customer support: https://t.co/DZgH9n4vAI",19784297,1065,0
524925600318754816,The scene at the War Memorial in Ottawa,178,16,en,nationalpost,Canada,"News, analysis and commentary by the National Post.",962537,188,0
1240934467373543424,Im not a medical professional but I would want to share I little I have learnt about Coronavirus and COVID19 Wh,0,1,en,IddyUdosen,Abuja,I am different things to different people. Grace Upon Grace,10444,10476,0
539115704285270017,Obama daughter is not pregnant Now when Obama get the Internet shut down on some Olivia type time we all gonna be sick,129,44,en,_egotistical_,,instagram : __egotistical,916,317,1
531833153145823233,Just your Monday reminder that Doritosflavored Mountain Dew exists,185,106,en,mashable,,Mashable is for superfans. We're not for the casually curious. Obsess with us.,9429500,2740,0
1230924761674350593,WHO Does the new coronavirus affect older people or are younger people also susceptible WHO People of all age,1,1,en,ariana_lake,"Spokane, WA",@providence_phc communication manager 🎥 former multimedia journalist 🏔 Montana native,2095,1062,0
652783670370115585,Steve Jobs was adopted His biological father was Abdulfattah Jandali a Syrian Muslim,355,214,en,Fact,,Interesting facts about life.,3393804,0,1
1252424315582255104,What are the symptoms of COVID19 and what should you do if you have them In the latest The Science Behind the Co,23,27,en,latimes,"El Segundo, CA",Covering the world with a West Coast perspective. Subscribe now: https://t.co/6Kr8lqVIMd,3922450,7060,0
1248827759570362371,HOW DOES COVID19 SPREAD People can catch COVID19 from others who have the virus The disease can spread f,0,0,en,BamboVaneHope,"ɴyυɴɢwe, ĸαroɴɢα. мαlαwι","ғaтнer, нυѕвand, proprιeтor @ lυѕayo pvт clιnιcѕ. 

тнυѕ ғar, тнe lord нaѕ нelped υѕ-eвenezer (1 ѕaмυel 7-12)",111,866,0
1264315211684679682,How can we realistically expect a vaccine for covid19 when we have a govt in power lacking ability accountability,22,56,en,CRobertsonUK,the last colony,"Pro INDY/EU. Anti Tory, red/blue or orange. Anti MSM, BBC as extension of Govt. Sweary B @ times.


https://t.co/Ac52IufYir

I do politics, satire with it",7766,5454,0
1247199023347482625,melvingaines OANN There is no Cure for COVID19 Coronavius Myths from WHO Are there any specific medicines,0,0,en,hope411adcock,"Texas, USA",Advocating for Equitable Individualized treatment with Patient & Clinician Autonomy.,1736,2017,0
1252636346134355968,just had an encounter with the most ignorant customer smh this woman comes up and says we shouldnt be wearing mas,0,4,en,VILSHOPEWORLD,🇩🇪🇻🇳 currently in 🇰🇷/19,"no thoughts, head empty, just bangtan.
#ot7 -she/her",401,291,1
1224263511741591553,WHOMaldives WHOThailand HPAMV mohpnep MOHPnepal MoHFWINDIA KAWcoalition HFWOdisha MoHFWGUJARAT MoHmv Q,25,37,en,WHOSEARO,"New Delhi, India",World Health Organization Regional Office for South-East Asia (SEARO) Country accounts: @WHOIndonesia @WHOMaldives @WHONepal @WHOSriLanka @WHOThailand @WHOTLS,135108,744,0
514451906211893248,Oregon police officers step in and make delivery after Pizza Hut driver gets injured in a car crash odd,106,67,en,AP_Oddities,Everywhere,From just a little off to downright ludicrous. The best odd news @AP has to offer.,262501,10,0
544271362022338560,Black Islamic flag being held up in window of lindt chocolate store in Martin Place Sydney hostages inside,146,23,en,Andrew_Denney,"Sydney, NSW",Reporter for @7NewsSydney Thoughts & opinions are mine. Don’t be a grub.,2798,1683,0
1236302772267618309,Basic FAQs What is a novel coronavirus from the CDC A novel coronavirus is a new coronavirus that has not been,0,0,en,TweeterSomebody,,"My notifications sometimes gets blocked by 🐦 
🕵🏻‍♀️📚👩🏾‍💻👀🤷🏿‍♀️❓💃🏽🤡🤦🏻‍♀️📰👩‍🎨
|Use discernment, we are in a time of great deception|",361,1324,0
1242070241334575104,7 How effective are thermal scanners in detecting people infected with the new coronavirus,0,0,en,pepesikanteri,,I’m young dumb and broke instead of young wild and free,86,136,0
544291965513134080,According to Seven this is a picture of the gunman,85,16,en,SharriMarkson,"Sydney, Australia","Investigations, The Australian Sky News host, “Sharri” Sundays 7pm Buy ""What Really Happened In Wuhan"" here:  https://t.co/GWttjvaZQr Sharri.Markson@news.com.au",60395,2043,0
1232924404956397569,Can eating garlic help prevent infection with the new coronavirus,0,0,en,fursid,🌎,"user experience • experience transformation • photography  
#InteractionDesign #HCD #UX",9259,2734,0
495366618818830336,RIPHulkHogan My heart is ripping like your shirt WWEll miss you,114,291,en,tastefactory,Maine,Live Más,98782,752,1
521496155310796800,Move Get Out Dumbass Kristen Stewart Trashes our Military Defends 911 Terrorists tcot,115,60,en,AmyMek,NYC,"Grassroots Activists Needed! Help me save Western Civilization: Join our International movement, Sign up for https://t.co/s7VYh6Munb. Follow me at Gab: AmyMek",217765,3631,1
1269984564019032066,AxisBankSupport Sharednow till when i can expect resulti have call recording also for this complain number and,0,0,en,sourabhjain3131,"Pune, India",,4,16,0
427662266993889280,Actor who portrayed Marlboro Man in cigarette ads in late 1970s dies from smokingrelated disease,117,26,en,YahooNews,New York City,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,1095315,2338,0
524951893467234304,CXN 1 gunman shot dead in Parliament Hill attack soldier shot in Ottawa No report soldier dead OttawaShooting,108,15,en,CBCNews,Canada,Latest news and analysis from CBC News. 🇨🇦,3322473,1301,0
552834961762709505,Paris Manhunt 3 CharlieHebdo attackers with AK47 rifles reportedly rocketpropelled grenade still at large,70,11,en,RT_com,,"Freedom over censorship, truth over narrative. On air in 100+ countries. 10+ bn video views in 2020. Don’t want your news filtered - find us at https://t.co/ucB15kSJBr",3094536,686,0
1238878265240158210,Part 3 What are the symptoms of COVID19 The most common symptoms of COVID19 are fever tiredness and dry coug,2,3,en,RepUrJersey,"Nkawkaw, Ghana","Pi Network, Crypto, Sports Update. Entrepreneur, Brand Ambassador for FREDIBOAT PHARMACY, TEAMSUCCESS P.R.O,
Daddy Lumba, Sark.",17030,16637,0
407182194206322689,The Motoring World Responds To Paul Walkers Death,103,108,en,Jalopnik,,Obsessed with the cult of cars and everything that moves you.,323376,52,0
1236907045762154497,MYTH BUSTERS Q Are antibiotics effective in preventing and treating the new coronavirus A No antibiotics do,341,479,en,WHOSEARO,"New Delhi, India",World Health Organization Regional Office for South-East Asia (SEARO) Country accounts: @WHOIndonesia @WHOMaldives @WHONepal @WHOSriLanka @WHOThailand @WHOTLS,135108,744,0
651018580989972480,Pope Francis expected to fire the Archbishop who tricked him into meeting Kim Davis,135,155,en,ThinkAtheist,Earth,"#vaccinated



Love me or hate me, I made you think.",90996,3931,0
1238139539228692482,Q Is wearing rubber gloves while out in the public effective in preventing the new coronavirus infection,447,631,en,WHO,"Geneva, Switzerland","We are the #UnitedNations’ health agency - #HealthForAll.
▶️ Always check our latest tweets on #COVID19 for updated advice/information.",11131418,1752,0
